Id,SalePrice
6358,4082318.2
10560,1161422.8
4385,1161092.8
9190,25476.422
6590,25442.336
144,4081790.8
7710,4082432.8
7981,25460.566
3838,1167236.2
1256,908730.56
8629,313880.62
1418,4081898.8
821,618166340.0
7211,2932570.0
7477,618166660.0
8020,25461.086
7183,119948060.0
1431,4081900.2
1751,2932278.2
9493,1167258.5
7,119947690.0
9975,1161391.5
7129,861205.4
6566,4082335.8
8138,6047186.5
4498,6046877.5
378,4081811.0
8325,861306.94
2955,1161016.1
775,908726.94
2029,4081950.5
4476,1161097.5
9492,618166700.0
1778,313700.72
6952,313836.6
8822,908786.3
9285,1167257.8
3760,1167236.0
9839,9378140.0
10503,25493.629
694,860659.4
2827,140987.34
3426,119947860.0
734,140943.61
5299,908760.3
2906,119947840.0
4748,1167239.9
143,6046508.5
9885,861439.2
3697,860914.2
2061,119947790.0
3964,25407.914
5148,6046932.5
2282,119947810.0
5374,861056.44
7904,6047165.5
8432,908783.56
8554,6047222.0
10349,4082656.8
1712,2932275.8
326,4081806.5
1827,119947790.0
1203,119947750.0
1139,908729.8
2813,860839.2
5538,6046965.5
5025,119947950.0
4454,908754.2
4786,618166500.0
10663,1167263.2
5345,618166500.0
495,4081820.2
10270,6047367.5
9067,141117.72
4776,861005.7
2066,25383.035
10045,2932721.8
897,6046572.0
662,25364.629
4986,119947944.0
6117,119948010.0
1737,908734.2
7956,6047171.5
3291,618166400.0
6218,1161190.5
8922,1161335.2
573,4081827.8
4630,618166500.0
8560,141107.12
4402,908753.8
2828,119947840.0
9489,25480.336
410,119947700.0
8168,1161294.9
7460,9378012.0
45,140929.22
6133,313815.06
6962,119948056.0
6830,861179.94
8064,1161289.5
3652,25403.824
756,618166300.0
10109,908795.9
8717,119948140.0
4151,1161080.1
2246,313713.0
7291,9378003.0
7781,119948104.0
3290,4082058.0
5637,908762.9
2876,1167232.6
7832,141091.92
4092,313761.44
174,860615.1
9731,119948210.0
7889,9378034.0
1299,25372.984
8974,1161338.1
2418,6046701.5
2355,618166400.0
2230,119947790.0
3529,141002.0
7700,1161269.9
3560,9377804.0
2076,2932295.2
6653,313828.72
6759,25444.55
4004,6046835.5
1620,908733.3
10092,1161397.8
4918,1161121.1
5420,25426.996
5342,25425.977
6019,6047006.5
7676,141088.66
7382,9378008.0
4486,4082159.2
6402,141062.03
2049,908736.4
7534,119948100.0
1820,6046650.5
9658,25482.557
3254,1161032.1
9933,4082621.5
6423,4082323.5
8861,908786.7
6227,6047024.5
10115,4082637.0
4713,119947940.0
7023,1167248.9
10557,4082674.5
5452,861063.06
1526,860729.94
10143,1167261.2
4180,119947900.0
4093,9377831.0
3044,618166400.0
5189,618166500.0
4424,1161094.8
5372,1167242.4
3412,140999.55
7736,4082435.2
3030,4082035.8
635,9377647.0
10353,861478.94
8213,313869.7
7725,1167251.8
8462,25466.877
6614,313827.7
6805,141070.47
9693,908792.8
5211,9377892.0
7752,1161272.8
6839,4082358.8
1057,1160914.5
7137,6047102.5
8722,25470.285
4606,1161104.5
9209,861381.9
797,1160900.8
7787,6047156.5
5091,908758.94
1952,618166400.0
6157,908766.7
2750,119947830.0
354,1167222.8
9797,908793.6
7502,4082415.8
8828,4082527.8
5800,618166500.0
2491,908739.7
10230,25490.05
5910,908764.94
2762,140985.98
2946,908742.94
5613,313801.44
7350,861224.06
6604,6047056.5
881,313677.2
333,908723.75
8021,6047176.5
3787,1161060.8
424,908724.44
9725,4082604.0
9058,313891.88
830,9377657.0
5006,4082203.5
3822,6046820.5
1744,618166340.0
7457,908776.3
4893,861015.7
1131,6046592.0
5550,25428.709
10517,6047389.0
5253,4082224.5
4002,9377826.0
2341,4081977.5
4672,860996.94
2226,1167230.0
9096,2932670.8
9408,2932687.8
199,1160868.6
1760,860749.75
10119,861459.0
5317,6046947.0
1967,1160963.2
754,6046560.0
6486,25440.977
8386,4082490.2
59,119947680.0
8961,1161337.4
1058,860690.25
1660,2932273.2
5233,119947960.0
8488,25467.22
8231,618166700.0
4541,1161101.0
9946,4082622.8
5684,1167243.5
724,2932223.2
8980,313889.84
6472,9377958.0
5356,6046950.5
10058,2932722.0
3687,908748.56
6525,25441.484
4948,908757.8
4509,9377854.0
8936,861358.6
10132,861460.2
4074,860946.2
8988,861363.1
710,908726.56
9820,861433.6
3949,313757.7
10607,25494.992
6770,313831.8
4923,2932447.8
2963,25394.79
2235,25385.246
5415,119947970.0
8188,9378051.0
7739,1161272.0
2504,908739.75
9980,2932718.2
8521,141106.33
5947,141052.55
2379,6046697.5
9762,25483.914
1774,140965.34
5610,119947980.0
2487,1160991.1
2048,119947790.0
7236,908774.7
861,1167224.8
655,860656.06
5997,1161179.0
6520,119948030.0
112,908722.06
7905,4082449.8
667,1160893.9
2648,2932325.8
1720,1160950.1
6314,2932522.2
10079,1161397.1
5076,141034.34
10117,1167261.0
3683,1161055.1
10370,2932739.2
10496,861491.06
1306,140955.56
3451,141000.38
7862,313860.5
8573,141107.4
3178,140994.67
6388,861142.56
7472,313850.25
180,9377622.0
9338,1161357.5
8409,9378063.0
5026,908758.25
4456,313771.03
8083,313866.25
6743,2932545.0
786,140944.7
6607,1167247.2
2162,1160973.8
745,1160898.0
4450,1161096.1
722,119947730.0
9618,9378126.0
9095,908788.3
10476,9378174.0
6379,2932525.8
8423,25466.367
190,908722.6
5104,908758.94
9269,6047282.5
4625,313775.5
4671,1161108.0
3812,1167236.2
8069,2932616.2
9005,2932665.8
483,618166300.0
10687,4082685.2
9643,313907.22
9660,4082598.0
5315,9377897.0
7894,1167252.2
10575,141149.23
9565,313905.2
9136,313893.9
7631,6047143.5
10164,9378157.0
4832,2932443.0
448,140937.62
5303,25425.47
1438,908731.9
5153,861037.7
6042,313812.66
9312,1161356.0
642,860654.94
7465,1167250.5
6552,6047052.5
2667,618166400.0
9373,6047291.5
24,9377614.0
700,9377651.0
6058,6047010.0
3454,2932369.2
1678,4081920.8
9281,25477.61
7167,1161241.4
2112,140972.39
6563,9377964.0
10061,25487.838
6417,908768.56
9410,9378116.0
5033,618166500.0
7678,908777.94
9229,25476.932
1250,618166340.0
4145,9377834.0
3216,860873.44
3615,4082085.2
7604,25455.625
768,4081844.0
1573,6046629.5
6833,908771.7
330,860628.5
9542,6047306.0
3119,25396.84
6584,141065.84
8523,908784.2
7140,1167249.2
10696,313934.88
9083,2932670.2
2064,313708.2
10186,119948230.0
9804,618166800.0
8238,2932625.2
5586,2932483.2
150,119947690.0
6907,1161227.5
9219,618166700.0
2846,25393.254
3045,1167233.2
1264,1167226.2
5669,4082259.8
5990,313811.3
6488,4082329.8
7769,908778.6
2381,618166400.0
6067,2932508.8
10573,1161423.5
430,4081815.2
6205,1161190.0
5164,1167241.6
7432,2932582.0
8517,618166700.0
6800,4082355.2
4159,25410.473
1349,313689.4
7419,2932581.2
9529,6047305.0
6823,9377978.0
9114,4082551.8
2956,860851.3
5236,313791.5
5596,141045.2
9046,9378097.0
2716,25391.549
752,9377652.0
7076,1161236.5
6374,1161199.0
9173,908789.06
554,908725.4
9481,1161365.2
4182,2932408.2
568,2932215.0
2467,313718.78
8337,1161304.0
7528,4082417.5
3027,9377774.0
1956,140969.16
4215,1167237.9
10003,141137.27
5921,141051.98
6731,313830.78
993,860684.8
10331,2932737.2
503,2932211.2
4833,313780.94
9053,861368.7
8388,1167254.2
4260,2932412.8
9657,9378130.0
5551,6046967.0
3694,618166500.0
7036,1167249.0
10307,9378164.0
5352,2932470.8
8584,1161317.2
1777,2932279.2
10105,1161398.8
8211,908781.94
3778,908749.2
5673,861081.8
2347,119947816.0
10274,1161407.5
5404,2932473.2
10550,119948250.0
7789,618166660.0
1331,860713.4
1416,25374.508
6431,2932528.0
2795,6046733.0
9596,618166800.0
8760,9378082.0
465,313666.2
6856,861182.2
1640,618166340.0
7444,908776.25
634,313670.62
10181,618166800.0
9724,6047321.5
8303,2932628.2
270,313661.12
544,9377642.0
2266,1160979.2
5325,908760.56
9584,1167258.9
8410,25466.197
890,140946.88
2140,908737.0
8746,313883.66
8890,9378089.0
6062,1161182.2
8251,2932625.8
8257,618166700.0
4756,9377868.0
4355,6046865.5
2395,1167230.8
4903,618166500.0
7523,2932587.0
2044,1167229.4
10580,9378178.0
4314,9377844.0
9656,313907.6
9434,2932689.0
910,6046573.0
422,140937.1
6564,25441.996
5222,2932463.8
9231,4082561.8
484,1167223.1
630,140941.44
7918,4082450.8
693,1160895.0
2587,6046715.5
5031,6046922.5
6353,2932524.2
6043,9377936.0
10034,9378150.0
